Rep,N,Crate,Model,MSE_R,MSE_C,nu
95,25,0.0,MSLR,3.26003162442771,,4
95,25,0.0,MVNCR,3.25650353048962,,4
95,25,0.0,MVTCR,3.2570837745932,,4
95,25,0.0,MSLCR,3.25963142460823,,4
96,25,0.0,MVNR,2.61615246401803,,4
96,25,0.0,MVTR,2.61880664012778,,4
96,25,0.0,MSLR,2.62346568413716,,4
96,25,0.0,MVNCR,2.61615246401803,,4
96,25,0.0,MVTCR,2.61880664012351,,4
96,25,0.0,MSLCR,2.62327275171276,,4
97,25,0.0,MVNR,2.16905108280388,,4
97,25,0.0,MVTR,2.17409946905014,,4
97,25,0.0,MSLR,2.17444517340283,,4
97,25,0.0,MVNCR,2.16905108280388,,4
97,25,0.0,MVTCR,2.1740994690511,,4
97,25,0.0,MSLCR,2.17095094358638,,4
98,25,0.0,MVNR,3.30405516784971,,4
98,25,0.0,MVTR,3.30225871491171,,4
98,25,0.0,MSLR,3.30310366864171,,4
98,25,0.0,MVNCR,3.30405516784971,,4
98,25,0.0,MVTCR,3.30225871491269,,4
98,25,0.0,MSLCR,3.3029041423869,,4
99,25,0.0,MVNR,2.04657232800093,,4
99,25,0.0,MVTR,2.04657691694178,,4
99,25,0.0,MSLR,2.04655400801673,,4
99,25,0.0,MVNCR,2.04657232800093,,4
99,25,0.0,MVTCR,2.04657742760656,,4
99,25,0.0,MSLCR,2.04595369875523,,4
100,25,0.0,MVNR,3.10447795448771,,4
100,25,0.0,MVTR,3.13085919559593,,4
100,25,0.0,MSLR,3.1063673810006,,4
100,25,0.0,MVNCR,3.1044779544877,,4
100,25,0.0,MVTCR,3.13085919558363,,4
100,25,0.0,MSLCR,3.12652656165445,,4
1,25,0.05,MVNR,3.08100299391858,,4
1,25,0.05,MVTR,3.08189990040862,,4
1,25,0.05,MSLR,3.07946414638615,,4
1,25,0.05,MVNCR,3.07801986678561,0.323822188010398,4
1,25,0.05,MVTCR,3.08721237424948,0.340135414438051,4
1,25,0.05,MSLCR,3.09383437690759,1.91133843153849,4
2,25,0.05,MVNR,2.67353471254113,,4
2,25,0.05,MVTR,2.68732748729288,,4
2,25,0.05,MSLR,2.6855959328608,,4
2,25,0.05,MVNCR,2.67175692226793,0.345764849404069,4
2,25,0.05,MVTCR,2.7159315484799,0.448309572291652,4
2,25,0.05,MSLCR,2.69992264101051,1.43457961676456,4
3,25,0.05,MVNR,2.55113424808865,,4
3,25,0.05,MVTR,2.55114988847111,,4
3,25,0.05,MSLR,2.54555291154519,,4
3,25,0.05,MVNCR,2.55204623108686,0.423448975922927,4
3,25,0.05,MVTCR,2.54500430049736,0.784035669931054,4
3,25,0.05,MSLCR,2.57905035805078,2.89047444302957,4
4,25,0.05,MVNR,3.7395865592108,,4
4,25,0.05,MVTR,3.79053169293028,,4
4,25,0.05,MSLR,3.7995832355157,,4
4,25,0.05,MVNCR,3.76548584921317,0.375231630344208,4
4,25,0.05,MVTCR,3.83226615841775,0.313314654113843,4
4,25,0.05,MSLCR,3.90632391885678,2.56002656055481,4
5,25,0.05,MVNR,2.42958837716109,,4
5,25,0.05,MVTR,2.42958902849405,,4
5,25,0.05,MSLR,2.42956637461327,,4
5,25,0.05,MVNCR,2.42539971412678,0.282790127872609,4
5,25,0.05,MVTCR,2.43393149201836,0.665117182400652,4
5,25,0.05,MSLCR,2.4369564757068,2.33399661373371,4
6,25,0.05,MVNR,2.319839802281,,4
6,25,0.05,MVTR,2.31985021813644,,4
6,25,0.05,MSLR,2.31985994049742,,4
6,25,0.05,MVNCR,2.32361851321748,0.174106287896369,4
6,25,0.05,MVTCR,2.32923033009472,0.172842341252477,4
6,25,0.05,MSLCR,2.48199325510855,2.83472490237868,4
7,25,0.05,MVNR,3.55583405449268,,4
7,25,0.05,MVTR,3.54944743507611,,4
7,25,0.05,MSLR,3.54742347042332,,4
7,25,0.05,MVNCR,3.54822712791723,0.369820130708006,4
7,25,0.05,MVTCR,3.55040836216388,0.52331251982275,4
7,25,0.05,MSLCR,3.57486072658335,3.54944862639249,4
8,25,0.05,MVNR,2.92498572588303,,4
8,25,0.05,MVTR,2.92505036794585,,4
8,25,0.05,MSLR,2.92501096337053,,4
8,25,0.05,MVNCR,2.93199653101771,0.404619844321567,4
8,25,0.05,MVTCR,2.9249101986722,0.512144296633224,4
8,25,0.05,MSLCR,2.98154011850019,2.7101605260814,4
9,25,0.05,MVNR,2.67773509378395,,4
9,25,0.05,MVTR,2.67787570712862,,4
9,25,0.05,MSLR,2.67791217162868,,4
9,25,0.05,MVNCR,2.70622757245605,0.619211603685958,4
9,25,0.05,MVTCR,2.69551606961685,0.940343364968481,4
9,25,0.05,MSLCR,2.74264592552621,1.93707705979529,4
10,25,0.05,MVNR,2.81485734744178,,4
10,25,0.05,MVTR,2.80940822239538,,4
10,25,0.05,MSLR,2.81432435062729,,4
10,25,0.05,MVNCR,2.82026744938479,0.633675926098692,4
10,25,0.05,MVTCR,2.80991708695253,0.715632235123213,4
10,25,0.05,MSLCR,2.8757585737626,2.18454507210706,4
11,25,0.05,MVNR,2.85878518818671,,4
11,25,0.05,MVTR,2.85219357770146,,4
11,25,0.05,MSLR,2.85564280641664,,4
11,25,0.05,MVNCR,2.86033413544161,0.269306712779007,4
11,25,0.05,MVTCR,2.85288519657912,0.486745032594591,4
11,25,0.05,MSLCR,2.8679953945306,1.6279742565859,4
12,25,0.05,MVNR,3.3333926332388,,4
12,25,0.05,MVTR,3.33026023852869,,4
12,25,0.05,MSLR,3.33405824522223,,4
12,25,0.05,MVNCR,3.30897124519207,2.32755725046264,4
12,25,0.05,MVTCR,3.31615893103574,2.73384853575662,4
12,25,0.05,MSLCR,3.28878238659696,2.37552912804505,4
13,25,0.05,MVNR,1.96446492928105,,4
13,25,0.05,MVTR,1.96457491088287,,4
13,25,0.05,MSLR,1.96469199881671,,4
13,25,0.05,MVNCR,1.97521485378956,0.360034438611177,4
13,25,0.05,MVTCR,1.9675085431217,0.386500109645951,4
13,25,0.05,MSLCR,2.1175288654429,2.93723424324963,4
14,25,0.05,MVNR,3.10758301596323,,4
14,25,0.05,MVTR,3.1073679721952,,4
14,25,0.05,MSLR,3.10784147434879,,4
14,25,0.05,MVNCR,3.12396095685017,0.499127867682735,4
14,25,0.05,MVTCR,3.11883212543084,0.49570657013359,4
14,25,0.05,MSLCR,3.14931189679627,1.55891240027114,4
15,25,0.05,MVNR,2.10657812186431,,4
15,25,0.05,MVTR,2.1065779372028,,4
15,25,0.05,MSLR,2.10657691716283,,4
15,25,0.05,MVNCR,2.1035283629308,0.249541819491114,4
15,25,0.05,MVTCR,2.10962786924258,0.503319367795867,4
15,25,0.05,MSLCR,2.12301782127148,1.37403018912772,4
16,25,0.05,MVNR,2.72915083115506,,4
16,25,0.05,MVTR,2.729066629769,,4
16,25,0.05,MSLR,2.72916921605056,,4
16,25,0.05,MVNCR,2.73117497026108,1.01738319059203,4
16,25,0.05,MVTCR,2.73345228143792,1.0899534071631,4
16,25,0.05,MSLCR,2.80542274156276,2.17831258952737,4
17,25,0.05,MVNR,2.75139198945147,,4
17,25,0.05,MVTR,2.75169827209198,,4
17,25,0.05,MSLR,2.75144990599813,,4
17,25,0.05,MVNCR,2.74861246266619,1.47829762227468,4
17,25,0.05,MVTCR,2.79600172980692,1.32435891685093,4
17,25,0.05,MSLCR,2.76116343082975,2.22361934742356,4
18,25,0.05,MVNR,3.01657513862605,,4
18,25,0.05,MVTR,3.0167995239709,,4
18,25,0.05,MSLR,3.01669901039215,,4
18,25,0.05,MVNCR,3.01651856258083,0.321853906324693,4
18,25,0.05,MVTCR,3.02532268852134,0.396982064536048,4
18,25,0.05,MSLCR,3.03919513493917,1.54038356353094,4
19,25,0.05,MVNR,4.65532711145194,,4
19,25,0.05,MVTR,4.66479156297029,,4
19,25,0.05,MSLR,4.68076029974912,,4
19,25,0.05,MVNCR,4.66573578154261,0.709847136972713,4
19,25,0.05,MVTCR,4.65920066902828,0.59784956536122,4
19,25,0.05,MSLCR,4.6992417172291,1.40440234760194,4
20,25,0.05,MVNR,2.17332888838442,,4
20,25,0.05,MVTR,2.17332774964126,,4
20,25,0.05,MSLR,2.17332817246969,,4
20,25,0.05,MVNCR,2.17617595626612,0.502295572749165,4
20,25,0.05,MVTCR,2.18431592633283,0.520598291065085,4
20,25,0.05,MSLCR,2.23650048876196,2.06447255851427,4
21,25,0.05,MVNR,3.10176756010771,,4
21,25,0.05,MVTR,3.12940124489013,,4
21,25,0.05,MSLR,3.12774269404793,,4
21,25,0.05,MVNCR,3.09838883265139,0.58590284085723,4
21,25,0.05,MVTCR,3.14350131717621,1.26385279624063,4
21,25,0.05,MSLCR,3.11721839773934,2.86467303731979,4
22,25,0.05,MVNR,2.41530358610581,,4
22,25,0.05,MVTR,2.439082818723,,4
22,25,0.05,MSLR,2.43473139506512,,4
22,25,0.05,MVNCR,2.41370775758148,0.531583439328258,4
22,25,0.05,MVTCR,2.45435607770876,1.62161794445608,4
22,25,0.05,MSLCR,2.41666897227626,3.64533829235161,4
23,25,0.05,MVNR,2.46314072829509,,4
23,25,0.05,MVTR,2.4631423432939,,4
23,25,0.05,MSLR,2.46313638971512,,4
23,25,0.05,MVNCR,2.45804772649526,0.330862068898718,4
23,25,0.05,MVTCR,2.47954799418967,0.438022098052716,4
23,25,0.05,MSLCR,2.47200197427743,1.70358511090321,4
24,25,0.05,MVNR,4.03577009235592,,4
24,25,0.05,MVTR,4.03167416992999,,4
24,25,0.05,MSLR,4.03176222626287,,4
24,25,0.05,MVNCR,4.02523932436394,3.5854713033584,4
24,25,0.05,MVTCR,4.05353512242321,3.10370784259575,4
24,25,0.05,MSLCR,4.05785679920655,4.29661210413365,4
25,25,0.05,MVNR,2.58672934662247,,4
25,25,0.05,MVTR,2.5867293399613,,4
25,25,0.05,MSLR,2.5867356255101,,4
25,25,0.05,MVNCR,2.59365412059627,0.852354609421795,4
25,25,0.05,MVTCR,2.5956269023131,0.892017977525813,4
25,25,0.05,MSLCR,2.6500761508202,2.16269052511847,4
26,25,0.05,MVNR,3.91838447247116,,4
26,25,0.05,MVTR,3.91838352136332,,4
26,25,0.05,MSLR,3.9181900667177,,4
26,25,0.05,MVNCR,3.90453711426455,2.34064091732513,4
26,25,0.05,MVTCR,3.89824142137001,2.42769312074015,4
26,25,0.05,MSLCR,3.9115092411283,3.6349678195595,4
27,25,0.05,MVNR,2.29365391176874,,4
27,25,0.05,MVTR,2.29365790584194,,4
27,25,0.05,MSLR,2.29366187605851,,4
27,25,0.05,MVNCR,2.29377084436065,0.361225653854816,4
27,25,0.05,MVTCR,2.29862385984896,0.512871642879935,4
27,25,0.05,MSLCR,2.30642385618297,1.70331190268778,4
28,25,0.05,MVNR,2.47989638680584,,4
28,25,0.05,MVTR,2.47989686149189,,4
28,25,0.05,MSLR,2.47989513810482,,4
28,25,0.05,MVNCR,2.47893072290203,0.23191287990917,4
28,25,0.05,MVTCR,2.48511980582706,0.279043692251526,4
28,25,0.05,MSLCR,2.52773298386732,2.03819206767224,4
29,25,0.05,MVNR,2.82495563631508,,4
29,25,0.05,MVTR,2.82496143227212,,4
29,25,0.05,MSLR,2.82494314678481,,4
29,25,0.05,MVNCR,2.82326868576968,0.848078998631047,4
29,25,0.05,MVTCR,2.82552367143083,0.781628111729207,4
29,25,0.05,MSLCR,2.8452742413359,1.38607065966327,4
30,25,0.05,MVNR,2.89123031740647,,4
30,25,0.05,MVTR,2.89140162729861,,4
30,25,0.05,MSLR,2.89134927620945,,4
30,25,0.05,MVNCR,2.87733329547395,0.386673649393771,4
30,25,0.05,MVTCR,2.88569449356819,0.520064741445615,4
30,25,0.05,MSLCR,2.87942891159749,2.29244245581872,4
31,25,0.05,MVNR,2.31967388291495,,4
31,25,0.05,MVTR,2.31973172770397,,4
31,25,0.05,MSLR,2.31970914422661,,4
31,25,0.05,MVNCR,2.30825258757271,0.395474051761366,4
31,25,0.05,MVTCR,2.31957117058935,0.518431702625079,4
31,25,0.05,MSLCR,2.30582261044682,2.18523921804312,4
32,25,0.05,MVNR,2.33779893004727,,4
32,25,0.05,MVTR,2.33781919406951,,4
32,25,0.05,MSLR,2.33778285628275,,4
32,25,0.05,MVNCR,2.33420891938596,0.39934745189689,4
32,25,0.05,MVTCR,2.33040716716035,0.591647845847861,4
32,25,0.05,MSLCR,2.37143593940546,4.37169013535529,4
33,25,0.05,MVNR,3.01696408663371,,4
33,25,0.05,MVTR,3.01696281496597,,4
33,25,0.05,MSLR,3.01695919702639,,4
33,25,0.05,MVNCR,3.01318089360581,1.02231719535129,4
33,25,0.05,MVTCR,3.01703452680597,1.31249870454459,4
33,25,0.05,MSLCR,3.01766931869271,1.25703004033684,4
34,25,0.05,MVNR,3.86381731435873,,4
34,25,0.05,MVTR,3.89686271766279,,4
34,25,0.05,MSLR,3.89257244265021,,4
34,25,0.05,MVNCR,3.86111939886017,0.653268097503191,4
34,25,0.05,MVTCR,3.90395302385079,0.645636698649821,4
34,25,0.05,MSLCR,3.87899260916321,2.67794552577808,4
35,25,0.05,MVNR,2.15605710159121,,4
35,25,0.05,MVTR,2.15597572047387,,4
35,25,0.05,MSLR,2.1560594095505,,4
35,25,0.05,MVNCR,2.15963801733933,0.564669009663624,4
35,25,0.05,MVTCR,2.16056911779229,0.755363061087382,4
35,25,0.05,MSLCR,2.19983720334112,1.85712862798626,4
36,25,0.05,MVNR,5.65674694154424,,4
36,25,0.05,MVTR,5.72100096340673,,4
36,25,0.05,MSLR,5.69460691255648,,4
36,25,0.05,MVNCR,5.6753986749677,0.79907387062221,4
36,25,0.05,MVTCR,5.73944998410699,0.61399616108233,4
36,25,0.05,MSLCR,5.82809463052622,3.49317193235259,4
37,25,0.05,MVNR,2.9835636625179,,4
37,25,0.05,MVTR,3.06577759660989,,4
37,25,0.05,MSLR,3.06411578047745,,4
37,25,0.05,MVNCR,2.97599768225565,0.479535506026504,4
37,25,0.05,MVTCR,3.1059729959271,0.417941362560783,4
37,25,0.05,MSLCR,3.13558723346813,2.29374884981213,4
38,25,0.05,MVNR,2.18598359700882,,4
38,25,0.05,MVTR,2.18602141385785,,4
38,25,0.05,MSLR,2.18598717649066,,4
38,25,0.05,MVNCR,2.18131100753895,1.10193668757075,4
38,25,0.05,MVTCR,2.18528649352946,0.975817112278709,4
38,25,0.05,MSLCR,2.22047979223618,2.02789593935418,4
39,25,0.05,MVNR,3.21907882213589,,4
39,25,0.05,MVTR,3.22024135433326,,4
39,25,0.05,MSLR,3.22099694862465,,4
39,25,0.05,MVNCR,3.16835065193383,0.258490752974653,4
39,25,0.05,MVTCR,3.22736569240828,0.535081846674745,4
39,25,0.05,MSLCR,3.11142392933848,1.12135342941821,4
40,25,0.05,MVNR,2.99166793956455,,4
40,25,0.05,MVTR,3.00469314910207,,4
40,25,0.05,MSLR,3.00269836371966,,4
40,25,0.05,MVNCR,2.99796214586861,0.343634727639462,4
40,25,0.05,MVTCR,3.0009081180681,0.517271962710245,4
40,25,0.05,MSLCR,3.20577138807381,2.94037914113214,4
41,25,0.05,MVNR,3.03878432938072,,4
41,25,0.05,MVTR,3.04836066363285,,4
41,25,0.05,MSLR,3.04859603089942,,4
41,25,0.05,MVNCR,3.0399481751115,1.12460514909925,4
41,25,0.05,MVTCR,3.06244445544308,3.25264592262813,4
41,25,0.05,MSLCR,3.038672390152,2.48451461103284,4
42,25,0.05,MVNR,2.27352964193073,,4
42,25,0.05,MVTR,2.27352595949521,,4
42,25,0.05,MSLR,2.27352453750576,,4
42,25,0.05,MVNCR,2.27277599835503,0.669050794542544,4
42,25,0.05,MVTCR,2.27517059373822,0.785962263994984,4
42,25,0.05,MSLCR,2.3186416530449,2.27010211160262,4
43,25,0.05,MVNR,2.15279119313512,,4
43,25,0.05,MVTR,2.15280714515105,,4
43,25,0.05,MSLR,2.15280675484082,,4
43,25,0.05,MVNCR,2.14955361222616,0.364822270901585,4
43,25,0.05,MVTCR,2.15120548447163,0.380922349980874,4
43,25,0.05,MSLCR,2.38912236631054,1.23445543218308,4
44,25,0.05,MVNR,2.10689630607268,,4
44,25,0.05,MVTR,2.10845182204633,,4
44,25,0.05,MSLR,2.10771410929561,,4
44,25,0.05,MVNCR,2.10610269944211,0.216112594491492,4
44,25,0.05,MVTCR,2.12894067643384,0.666331093184621,4
44,25,0.05,MSLCR,2.14893585445758,2.22961586767016,4
45,25,0.05,MVNR,3.70287542280725,,4
45,25,0.05,MVTR,3.70616088909468,,4
45,25,0.05,MSLR,3.70379300600064,,4
45,25,0.05,MVNCR,3.69970026531442,1.00835446660582,4
45,25,0.05,MVTCR,3.72563410649155,1.28194536487048,4
45,25,0.05,MSLCR,3.70041754869016,1.53116449819256,4
46,25,0.05,MVNR,3.46327683986432,,4
46,25,0.05,MVTR,3.46329590199623,,4
46,25,0.05,MSLR,3.4632817294734,,4
46,25,0.05,MVNCR,3.46688455227613,0.394151185094725,4
46,25,0.05,MVTCR,3.46878483575021,0.455303123138871,4
46,25,0.05,MSLCR,3.49882416714751,5.11941126091683,4
47,25,0.05,MVNR,3.73723378242195,,4
47,25,0.05,MVTR,3.72729940348032,,4
47,25,0.05,MSLR,3.72976174194504,,4
47,25,0.05,MVNCR,3.7201314259638,0.793478964968494,4
47,25,0.05,MVTCR,3.7270553518608,1.34640776610636,4
47,25,0.05,MSLCR,3.7159958264429,2.37446669246135,4
48,25,0.05,MVNR,3.83356306321818,,4
48,25,0.05,MVTR,3.83474543863685,,4
48,25,0.05,MSLR,3.83100450804628,,4
48,25,0.05,MVNCR,3.8390175916986,2.53602419980458,4
48,25,0.05,MVTCR,3.84610210944925,0.812795025447728,4
48,25,0.05,MSLCR,3.88092058062157,5.81867946506077,4
49,25,0.05,MVNR,3.14971055039838,,4
49,25,0.05,MVTR,3.15019017963894,,4
49,25,0.05,MSLR,3.14979512109722,,4
49,25,0.05,MVNCR,3.14865900117862,0.601252797162233,4
49,25,0.05,MVTCR,3.16251751562156,0.997027759348347,4
49,25,0.05,MSLCR,3.17732032485265,2.00550518507629,4
50,25,0.05,MVNR,2.48247472847388,,4
50,25,0.05,MVTR,2.51311611261637,,4
50,25,0.05,MSLR,2.51509883846909,,4
50,25,0.05,MVNCR,2.48774633586203,0.449431459995129,4
50,25,0.05,MVTCR,2.53200114605211,0.355686909100511,4
50,25,0.05,MSLCR,2.54674042638375,3.02810761483876,4
51,25,0.05,MVNR,3.03629783246847,,4
51,25,0.05,MVTR,3.03599232621451,,4
51,25,0.05,MSLR,3.03258630474277,,4
51,25,0.05,MVNCR,3.0319925507098,0.952456781602236,4
51,25,0.05,MVTCR,3.04644698172243,1.30438152105738,4
51,25,0.05,MSLCR,3.07171022174511,1.82380738843333,4
52,25,0.05,MVNR,3.17028841825499,,4
52,25,0.05,MVTR,3.17026840379013,,4
52,25,0.05,MSLR,3.17028185234218,,4
52,25,0.05,MVNCR,3.16924567277953,1.11007880091442,4
52,25,0.05,MVTCR,3.16631031472634,1.07644158398586,4
52,25,0.05,MSLCR,3.18904435100548,2.14139515570258,4
53,25,0.05,MVNR,3.69127522177357,,4
53,25,0.05,MVTR,3.6879360892721,,4
53,25,0.05,MSLR,3.69132182531384,,4
53,25,0.05,MVNCR,3.68815181876836,1.07410919457107,4
53,25,0.05,MVTCR,3.69573871848329,1.2577767113172,4
53,25,0.05,MSLCR,3.70511891384266,1.80728494056718,4
54,25,0.05,MVNR,2.30733366605221,,4
54,25,0.05,MVTR,2.3073016998364,,4
54,25,0.05,MSLR,2.30734555488436,,4
54,25,0.05,MVNCR,2.30373713028223,1.60482342710364,4
54,25,0.05,MVTCR,2.30891618747053,1.4852347958463,4
54,25,0.05,MSLCR,2.80784395470515,2.49951569320181,4
55,25,0.05,MVNR,3.81229747179654,,4
55,25,0.05,MVTR,3.81258162647929,,4
55,25,0.05,MSLR,3.81238851505309,,4
55,25,0.05,MVNCR,3.82208558795178,0.660109600725598,4
55,25,0.05,MVTCR,3.82546440400794,1.06550674609192,4
55,25,0.05,MSLCR,3.83646644816287,2.13373785844916,4
56,25,0.05,MVNR,2.47979540903682,,4
56,25,0.05,MVTR,2.49893324954372,,4
56,25,0.05,MSLR,2.49660812581944,,4
56,25,0.05,MVNCR,2.48482766650741,0.378848474316039,4
56,25,0.05,MVTCR,2.51087005901376,0.472769659940165,4
56,25,0.05,MSLCR,2.58444072991168,2.40703990349625,4
57,25,0.05,MVNR,2.96239412099806,,4
57,25,0.05,MVTR,2.96245236432254,,4
57,25,0.05,MSLR,2.96303452452749,,4
57,25,0.05,MVNCR,2.93511045668237,0.503738449551775,4
57,25,0.05,MVTCR,2.94644179204814,0.566699274229279,4
57,25,0.05,MSLCR,2.88357431312663,2.62292654502748,4
58,25,0.05,MVNR,2.89550656009241,,4
58,25,0.05,MVTR,2.89557043410239,,4
58,25,0.05,MSLR,2.89556829943289,,4
58,25,0.05,MVNCR,2.90597393081949,0.776357642955012,4
58,25,0.05,MVTCR,2.89847572905048,1.33589620999995,4
58,25,0.05,MSLCR,2.9114061725814,1.69731184108846,4
59,25,0.05,MVNR,4.49125424938606,,4
59,25,0.05,MVTR,4.45641180273098,,4
59,25,0.05,MSLR,4.45905649964231,,4
59,25,0.05,MVNCR,4.47277764036727,2.89329154497917,4
59,25,0.05,MVTCR,4.47162483204825,4.13765689494073,4
59,25,0.05,MSLCR,4.47668623528124,9.91327425039642,4
60,25,0.05,MVNR,3.2199380054912,,4
60,25,0.05,MVTR,3.22244466215806,,4
60,25,0.05,MSLR,3.22192454470977,,4
60,25,0.05,MVNCR,3.22426013377093,0.840092464813613,4
60,25,0.05,MVTCR,3.2230693886044,1.56086182463889,4
60,25,0.05,MSLCR,3.24190871393077,1.5474375743356,4
61,25,0.05,MVNR,2.21794704130304,,4
61,25,0.05,MVTR,2.22404549943958,,4
61,25,0.05,MSLR,2.22551141243725,,4
61,25,0.05,MVNCR,2.22416096824109,0.531201146937862,4
61,25,0.05,MVTCR,2.23228367265054,0.526277156038062,4
61,25,0.05,MSLCR,2.28581552540157,1.9238427767182,4
62,25,0.05,MVNR,2.44170034057349,,4
62,25,0.05,MVTR,2.44172869750183,,4
62,25,0.05,MSLR,2.44171066664732,,4
62,25,0.05,MVNCR,2.44466063355044,1.09905224736692,4
62,25,0.05,MVTCR,2.44801131173641,1.10437817963323,4
62,25,0.05,MSLCR,2.47874070830409,2.45927211055674,4
63,25,0.05,MVNR,2.28048030431931,,4
63,25,0.05,MVTR,2.28058037325732,,4
63,25,0.05,MSLR,2.28051401651201,,4
63,25,0.05,MVNCR,2.2793726816293,0.500179101531566,4
63,25,0.05,MVTCR,2.28307338813713,0.627513265463723,4
63,25,0.05,MSLCR,2.29829829950823,1.56766510646651,4
64,25,0.05,MVNR,3.67467077771053,,4
64,25,0.05,MVTR,3.67612242957821,,4
64,25,0.05,MSLR,3.6756084732068,,4
64,25,0.05,MVNCR,3.66120978960637,0.853672955349313,4
64,25,0.05,MVTCR,3.69909769347969,0.879722965754719,4
64,25,0.05,MSLCR,3.67292609230855,1.20218960966734,4
65,25,0.05,MVNR,2.67801678154585,,4
65,25,0.05,MVTR,2.67801505892969,,4
65,25,0.05,MSLR,2.67801847515995,,4
65,25,0.05,MVNCR,2.68252076438139,0.379604478276185,4
65,25,0.05,MVTCR,2.68277356129639,0.459320985331703,4
65,25,0.05,MSLCR,2.7172148568325,1.62595729923875,4
66,25,0.05,MVNR,2.55147048549548,,4
66,25,0.05,MVTR,2.55147159236398,,4
66,25,0.05,MSLR,2.55146024611968,,4
66,25,0.05,MVNCR,2.54984303288135,0.424867601731669,4
66,25,0.05,MVTCR,2.55658975133449,0.476496464438706,4
66,25,0.05,MSLCR,2.59045037672947,1.46047617149994,4
67,25,0.05,MVNR,2.95664045998692,,4
67,25,0.05,MVTR,2.95688760039267,,4
67,25,0.05,MSLR,2.9568962301246,,4
67,25,0.05,MVNCR,2.9299230716561,0.834883942589805,4
67,25,0.05,MVTCR,2.93289844520452,0.999105579091094,4
67,25,0.05,MSLCR,2.90283451981235,1.74651088301025,4
68,25,0.05,MVNR,3.49115767475085,,4
68,25,0.05,MVTR,3.49115411937658,,4
68,25,0.05,MSLR,3.4911729500786,,4
68,25,0.05,MVNCR,3.49408086867134,0.995905867051436,4
68,25,0.05,MVTCR,3.49126594499185,1.03558230013332,4
68,25,0.05,MSLCR,3.53405991886259,2.49462173026599,4
69,25,0.05,MVNR,2.29567517198012,,4
69,25,0.05,MVTR,2.29574006062043,,4
69,25,0.05,MSLR,2.29576417090095,,4
69,25,0.05,MVNCR,2.30595635425368,0.303418705199667,4
69,25,0.05,MVTCR,2.29139108666909,0.340250063711274,4
69,25,0.05,MSLCR,2.34927243273007,1.22479394187625,4
70,25,0.05,MVNR,2.60672263080029,,4
70,25,0.05,MVTR,2.6083626082078,,4
70,25,0.05,MSLR,2.60841548794592,,4
70,25,0.05,MVNCR,2.61177463995929,0.441000797879728,4
70,25,0.05,MVTCR,2.61585701848165,0.301895557253973,4
70,25,0.05,MSLCR,2.66185848039759,1.74537022151761,4
71,25,0.05,MVNR,4.31967187889488,,4
71,25,0.05,MVTR,4.31868326002225,,4
71,25,0.05,MSLR,4.31862017786451,,4
71,25,0.05,MVNCR,4.31706336968153,1.19730603548758,4
71,25,0.05,MVTCR,4.3246170584979,1.34381307887949,4
71,25,0.05,MSLCR,4.34558589092378,2.24834078835022,4
72,25,0.05,MVNR,2.65211368823309,,4
72,25,0.05,MVTR,2.65211282841593,,4
72,25,0.05,MSLR,2.65207292421964,,4
72,25,0.05,MVNCR,2.64576617746473,0.421037780397101,4
72,25,0.05,MVTCR,2.64593193015599,0.416044279997316,4
72,25,0.05,MSLCR,2.76412376088807,3.18443703135412,4
73,25,0.05,MVNR,2.54071363736427,,4
73,25,0.05,MVTR,2.54068013956109,,4
73,25,0.05,MSLR,2.54071011336782,,4
73,25,0.05,MVNCR,2.54066311221461,0.322403350666731,4
73,25,0.05,MVTCR,2.54114220072465,0.37092116004553,4
73,25,0.05,MSLCR,2.57569246041438,2.69682034993107,4
74,25,0.05,MVNR,5.72690679986243,,4
74,25,0.05,MVTR,5.72145330581996,,4
74,25,0.05,MSLR,5.71991621279124,,4
74,25,0.05,MVNCR,5.71842682481546,2.40150413075024,4
74,25,0.05,MVTCR,5.76822773859152,2.28400089284853,4
74,25,0.05,MSLCR,5.73417327265338,4.70116391835549,4
75,25,0.05,MVNR,3.06246064140519,,4
75,25,0.05,MVTR,3.06238821110785,,4
75,25,0.05,MSLR,3.06244069807666,,4
75,25,0.05,MVNCR,3.06753022783616,2.13504528048292,4
75,25,0.05,MVTCR,3.07132073392175,2.09558501095871,4
75,25,0.05,MSLCR,3.11886008035131,4.27884232643291,4
76,25,0.05,MVNR,2.52220804836303,,4
76,25,0.05,MVTR,2.5222238959575,,4
76,25,0.05,MSLR,2.52222725325637,,4
76,25,0.05,MVNCR,2.52888608681262,0.326874451533584,4
76,25,0.05,MVTCR,2.53228983162944,0.420659368029728,4
76,25,0.05,MSLCR,2.55218696995238,1.76245387923976,4
77,25,0.05,MVNR,3.58695049639852,,4
77,25,0.05,MVTR,3.58694988541787,,4
77,25,0.05,MSLR,3.58690083175855,,4
77,25,0.05,MVNCR,3.58578520756147,0.497493265944338,4
77,25,0.05,MVTCR,3.59473756504089,1.02890938018466,4
77,25,0.05,MSLCR,3.59940354048992,2.01650937856559,4
78,25,0.05,MVNR,2.81753620344684,,4
78,25,0.05,MVTR,2.82040400970417,,4
78,25,0.05,MSLR,2.82167674735621,,4
78,25,0.05,MVNCR,2.81939031415631,0.514311595889229,4
78,25,0.05,MVTCR,2.827222087789,0.865725161423815,4
78,25,0.05,MSLCR,2.83533103192771,2.67692048601868,4
79,25,0.05,MVNR,2.80840910752344,,4
