Rep,N,Crate,Model,run_sec,nu
90,25,0.05,MSLCR,971.89,10
91,25,0.05,MVNR,0.0,10
91,25,0.05,MVTR,0.03,10
91,25,0.05,MSLR,0.0899999999999999,10
91,25,0.05,MVNCR,0.790000000000873,10
91,25,0.05,MVTCR,10.5500000000011,10
91,25,0.05,MSLCR,12938.67,10
92,25,0.05,MVNR,0.0,10
92,25,0.05,MVTR,0.02,10
92,25,0.05,MSLR,0.0600000000000001,10
92,25,0.05,MVNCR,0.799999999999272,10
92,25,0.05,MVTCR,22.9400000000023,10
92,25,0.05,MSLCR,21753.14,10
93,25,0.05,MVNR,0.0,10
93,25,0.05,MVTR,0.0300000000000011,10
93,25,0.05,MSLR,0.0700000000000003,10
93,25,0.05,MVNCR,0.860000000000582,10
93,25,0.05,MVTCR,1.79000000000087,10
93,25,0.05,MSLCR,14949.93,10
94,25,0.05,MVNR,0.0,10
94,25,0.05,MVTR,0.02,10
94,25,0.05,MSLR,0.04,10
94,25,0.05,MVNCR,0.66,10
94,25,0.05,MVTCR,0.669999999999998,10
94,25,0.05,MSLCR,18.67,10
95,25,0.05,MVNR,0.0,10
95,25,0.05,MVTR,0.02,10
95,25,0.05,MSLR,0.0600000000000001,10
95,25,0.05,MVNCR,0.599999999999909,10
95,25,0.05,MVTCR,1.49000000000001,10
95,25,0.05,MSLCR,1136.42,10
96,25,0.05,MVNR,0.02,10
96,25,0.05,MVTR,0.0,10
96,25,0.05,MSLR,0.0799999999999998,10
96,25,0.05,MVNCR,0.680000000000064,10
96,25,0.05,MVTCR,1.56999999999994,10
96,25,0.05,MSLCR,1836.89,10
97,25,0.05,MVNR,0.0,10
97,25,0.05,MVTR,0.0299999999999998,10
97,25,0.05,MSLR,0.0900000000000001,10
97,25,0.05,MVNCR,0.799999999999272,10
97,25,0.05,MVTCR,3.40999999999985,10
97,25,0.05,MSLCR,19044.31,10
98,25,0.05,MVNR,0.0,10
98,25,0.05,MVTR,0.0499999999999998,10
98,25,0.05,MSLR,0.0800000000000001,10
98,25,0.05,MVNCR,0.509999999999991,10
98,25,0.05,MVTCR,1.25,10
98,25,0.05,MSLCR,921.28,10
99,25,0.05,MVNR,0.0,10
99,25,0.05,MVTR,0.02,10
99,25,0.05,MSLR,0.0999999999999999,10
99,25,0.05,MVNCR,0.570000000000164,10
99,25,0.05,MVTCR,1.15999999999985,10
99,25,0.05,MSLCR,2500.39,10
100,25,0.05,MVNR,0.0,10
100,25,0.05,MVTR,0.02,10
100,25,0.05,MSLR,0.0799999999999998,10
100,25,0.05,MVNCR,0.630000000000109,10
100,25,0.05,MVTCR,1.15999999999985,10
100,25,0.05,MSLCR,2060.28,10
1,50,0.0,MVNR,0.0,4
1,50,0.0,MVTR,0.04,4
1,50,0.0,MSLR,0.0499999999999998,4
1,50,0.0,MVNCR,0.0,4
1,50,0.0,MVTCR,0.1,4
1,50,0.0,MSLCR,0.0700000000000001,4
2,50,0.0,MVNR,0.02,4
2,50,0.0,MVTR,0.0300000000000002,4
2,50,0.0,MSLR,0.04,4
2,50,0.0,MVNCR,0.02,4
2,50,0.0,MVTCR,0.04,4
2,50,0.0,MSLCR,0.0299999999999998,4
3,50,0.0,MVNR,0.0,4
3,50,0.0,MVTR,0.0299999999999998,4
3,50,0.0,MSLR,0.0800000000000001,4
3,50,0.0,MVNCR,0.02,4
3,50,0.0,MVTCR,0.0600000000000001,4
3,50,0.0,MSLCR,0.0300000000000002,4
4,50,0.0,MVNR,0.0,4
4,50,0.0,MVTR,0.0299999999999998,4
4,50,0.0,MSLR,0.0899999999999999,4
4,50,0.0,MVNCR,0.0100000000000002,4
4,50,0.0,MVTCR,0.0499999999999998,4
4,50,0.0,MSLCR,0.02,4
5,50,0.0,MVNR,0.0,4
5,50,0.0,MVTR,0.0499999999999998,4
5,50,0.0,MSLR,0.0500000000000003,4
5,50,0.0,MVNCR,0.0,4
5,50,0.0,MVTCR,0.0800000000000001,4
5,50,0.0,MSLCR,0.0300000000000002,4
6,50,0.0,MVNR,0.0,4
6,50,0.0,MVTR,0.0499999999999998,4
6,50,0.0,MSLR,0.0500000000000003,4
6,50,0.0,MVNCR,0.02,4
6,50,0.0,MVTCR,0.0600000000000001,4
6,50,0.0,MSLCR,0.0699999999999998,4
7,50,0.0,MVNR,0.0,4
7,50,0.0,MVTR,0.04,4
7,50,0.0,MSLR,0.0500000000000003,4
7,50,0.0,MVNCR,0.0,4
7,50,0.0,MVTCR,0.0600000000000001,4
7,50,0.0,MSLCR,0.0099999999999997,4
8,50,0.0,MVNR,0.0,4
8,50,0.0,MVTR,0.0100000000000002,4
8,50,0.0,MSLR,0.0800000000000001,4
8,50,0.0,MVNCR,0.0,4
8,50,0.0,MVTCR,0.0299999999999998,4
8,50,0.0,MSLCR,0.0299999999999998,4
9,50,0.0,MVNR,0.0,4
9,50,0.0,MVTR,0.0199999999999996,4
9,50,0.0,MSLR,0.0300000000000002,4
9,50,0.0,MVNCR,0.0099999999999997,4
9,50,0.0,MVTCR,0.0500000000000007,4
9,50,0.0,MSLCR,0.0300000000000002,4
10,50,0.0,MVNR,0.0,4
10,50,0.0,MVTR,0.0300000000000002,4
10,50,0.0,MSLR,0.0099999999999997,4
10,50,0.0,MVNCR,0.0,4
10,50,0.0,MVTCR,0.04,4
10,50,0.0,MSLCR,0.0200000000000005,4
11,50,0.0,MVNR,0.0,4
11,50,0.0,MVTR,0.0500000000000007,4
11,50,0.0,MSLR,0.04,4
11,50,0.0,MVNCR,0.0200000000000005,4
11,50,0.0,MVTCR,0.0499999999999998,4
11,50,0.0,MSLCR,0.0299999999999994,4
12,50,0.0,MVNR,0.0,4
12,50,0.0,MVTR,0.0499999999999998,4
12,50,0.0,MSLR,0.0600000000000005,4
12,50,0.0,MVNCR,0.0,4
12,50,0.0,MVTCR,0.04,4
12,50,0.0,MSLCR,0.0300000000000002,4
13,50,0.0,MVNR,0.0,4
13,50,0.0,MVTR,0.0099999999999997,4
13,50,0.0,MSLR,0.0200000000000005,4
13,50,0.0,MVNCR,0.0099999999999997,4
13,50,0.0,MVTCR,0.0300000000000002,4
13,50,0.0,MSLCR,0.0200000000000005,4
14,50,0.0,MVNR,0.0,4
14,50,0.0,MVTR,0.0200000000000005,4
14,50,0.0,MSLR,0.0099999999999997,4
14,50,0.0,MVNCR,0.0199999999999996,4
14,50,0.0,MVTCR,0.04,4
14,50,0.0,MSLCR,0.0100000000000007,4
15,50,0.0,MVNR,0.0,4
15,50,0.0,MVTR,0.0200000000000005,4
15,50,0.0,MSLR,0.0199999999999996,4
15,50,0.0,MVNCR,0.0,4
15,50,0.0,MVTCR,0.0499999999999998,4
15,50,0.0,MSLCR,0.0300000000000002,4
16,50,0.0,MVNR,0.0,4
16,50,0.0,MVTR,0.0800000000000001,4
16,50,0.0,MSLR,0.0300000000000002,4
16,50,0.0,MVNCR,0.0199999999999996,4
16,50,0.0,MVTCR,0.0300000000000002,4
16,50,0.0,MSLCR,0.0099999999999997,4
17,50,0.0,MVNR,0.0,4
17,50,0.0,MVTR,0.0299999999999994,4
17,50,0.0,MSLR,0.0600000000000005,4
17,50,0.0,MVNCR,0.0,4
17,50,0.0,MVTCR,0.04,4
17,50,0.0,MSLCR,0.0500000000000007,4
18,50,0.0,MVNR,0.0,4
18,50,0.0,MVTR,0.0300000000000002,4
18,50,0.0,MSLR,0.04,4
18,50,0.0,MVNCR,0.0,4
18,50,0.0,MVTCR,0.0499999999999998,4
18,50,0.0,MSLCR,0.0300000000000002,4
19,50,0.0,MVNR,0.0,4
19,50,0.0,MVTR,0.0300000000000002,4
19,50,0.0,MSLR,0.0299999999999994,4
19,50,0.0,MVNCR,0.0,4
19,50,0.0,MVTCR,0.0499999999999998,4
19,50,0.0,MSLCR,0.0300000000000002,4
20,50,0.0,MVNR,0.0,4
20,50,0.0,MVTR,0.0300000000000002,4
20,50,0.0,MSLR,0.0200000000000005,4
20,50,0.0,MVNCR,0.0,4
20,50,0.0,MVTCR,0.04,4
20,50,0.0,MSLCR,0.0299999999999994,4
21,50,0.0,MVNR,0.0199999999999996,4
21,50,0.0,MVTR,0.0300000000000002,4
21,50,0.0,MSLR,0.0499999999999998,4
21,50,0.0,MVNCR,0.0,4
21,50,0.0,MVTCR,0.0800000000000001,4
21,50,0.0,MSLCR,0.0300000000000002,4
22,50,0.0,MVNR,0.0199999999999996,4
22,50,0.0,MVTR,0.0099999999999997,4
22,50,0.0,MSLR,0.0300000000000002,4
22,50,0.0,MVNCR,0.0100000000000007,4
22,50,0.0,MVTCR,0.0499999999999998,4
22,50,0.0,MSLCR,0.04,4
23,50,0.0,MVNR,0.0,4
23,50,0.0,MVTR,0.04,4
23,50,0.0,MSLR,0.0800000000000001,4
23,50,0.0,MVNCR,0.0,4
23,50,0.0,MVTCR,0.0700000000000003,4
23,50,0.0,MSLCR,0.0299999999999994,4
24,50,0.0,MVNR,0.0200000000000005,4
24,50,0.0,MVTR,0.0299999999999994,4
24,50,0.0,MSLR,0.0300000000000002,4
24,50,0.0,MVNCR,0.0,4
24,50,0.0,MVTCR,0.0599999999999996,4
24,50,0.0,MSLCR,0.0200000000000005,4
25,50,0.0,MVNR,0.0,4
25,50,0.0,MVTR,0.0999999999999996,4
25,50,0.0,MSLR,0.0500000000000007,4
25,50,0.0,MVNCR,0.0099999999999997,4
25,50,0.0,MVTCR,0.0499999999999998,4
25,50,0.0,MSLCR,0.0300000000000002,4
26,50,0.0,MVNR,0.0,4
26,50,0.0,MVTR,0.0300000000000002,4
26,50,0.0,MSLR,0.0499999999999998,4
26,50,0.0,MVNCR,0.0099999999999997,4
26,50,0.0,MVTCR,0.04,4
26,50,0.0,MSLCR,0.0300000000000002,4
27,50,0.0,MVNR,0.0,4
27,50,0.0,MVTR,0.0300000000000002,4
27,50,0.0,MSLR,0.04,4
27,50,0.0,MVNCR,0.0099999999999997,4
27,50,0.0,MVTCR,0.0500000000000007,4
27,50,0.0,MSLCR,0.0199999999999996,4
28,50,0.0,MVNR,0.0200000000000005,4
28,50,0.0,MVTR,0.0099999999999997,4
28,50,0.0,MSLR,0.0299999999999994,4
28,50,0.0,MVNCR,0.0199999999999996,4
28,50,0.0,MVTCR,0.04,4
28,50,0.0,MSLCR,0.0200000000000005,4
29,50,0.0,MVNR,0.0,4
29,50,0.0,MVTR,0.0199999999999996,4
29,50,0.0,MSLR,0.0600000000000005,4
29,50,0.0,MVNCR,0.0099999999999997,4
29,50,0.0,MVTCR,0.0700000000000003,4
29,50,0.0,MSLCR,0.0300000000000002,4
30,50,0.0,MVNR,0.0,4
30,50,0.0,MVTR,0.04,4
30,50,0.0,MSLR,0.0800000000000001,4
30,50,0.0,MVNCR,0.0,4
30,50,0.0,MVTCR,0.0800000000000001,4
30,50,0.0,MSLCR,0.0300000000000002,4
31,50,0.0,MVNR,0.0,4
31,50,0.0,MVTR,0.0199999999999996,4
31,50,0.0,MSLR,0.0300000000000011,4
31,50,0.0,MVNCR,0.0200000000000014,4
31,50,0.0,MVTCR,0.0399999999999991,4
31,50,0.0,MSLCR,0.0299999999999994,4
32,50,0.0,MVNR,0.0,4
32,50,0.0,MVTR,0.0499999999999989,4
32,50,0.0,MSLR,0.0500000000000007,4
32,50,0.0,MVNCR,0.0,4
32,50,0.0,MVTCR,0.0599999999999987,4
32,50,0.0,MSLCR,0.0300000000000011,4
33,50,0.0,MVNR,0.0,4
33,50,0.0,MVTR,0.0399999999999991,4
33,50,0.0,MSLR,0.0700000000000003,4
33,50,0.0,MVNCR,0.0,4
33,50,0.0,MVTCR,0.0600000000000005,4
33,50,0.0,MSLCR,0.0099999999999997,4
34,50,0.0,MVNR,0.0,4
34,50,0.0,MVTR,0.0399999999999991,4
34,50,0.0,MSLR,0.18,4
34,50,0.0,MVNCR,0.0,4
34,50,0.0,MVTCR,0.0600000000000005,4
34,50,0.0,MSLCR,0.0300000000000011,4
35,50,0.0,MVNR,0.0,4
35,50,0.0,MVTR,0.0399999999999991,4
35,50,0.0,MSLR,0.0499999999999989,4
35,50,0.0,MVNCR,0.0099999999999997,4
35,50,0.0,MVTCR,0.0500000000000007,4
35,50,0.0,MSLCR,0.0299999999999994,4
36,50,0.0,MVNR,0.0,4
36,50,0.0,MVTR,0.0300000000000011,4
36,50,0.0,MSLR,0.0299999999999994,4
36,50,0.0,MVNCR,0.0099999999999997,4
36,50,0.0,MVTCR,0.0500000000000007,4
36,50,0.0,MSLCR,0.0199999999999996,4
37,50,0.0,MVNR,0.0,4
37,50,0.0,MVTR,0.0300000000000011,4
37,50,0.0,MSLR,0.0499999999999989,4
37,50,0.0,MVNCR,0.0,4
37,50,0.0,MVTCR,0.0700000000000003,4
37,50,0.0,MSLCR,0.0299999999999994,4
38,50,0.0,MVNR,0.0199999999999996,4
38,50,0.0,MVTR,0.0299999999999994,4
38,50,0.0,MSLR,0.0500000000000007,4
38,50,0.0,MVNCR,0.0,4
38,50,0.0,MVTCR,0.0399999999999991,4
38,50,0.0,MSLCR,0.0300000000000011,4
39,50,0.0,MVNR,0.0,4
39,50,0.0,MVTR,0.0399999999999991,4
39,50,0.0,MSLR,0.0800000000000001,4
39,50,0.0,MVNCR,0.0,4
39,50,0.0,MVTCR,0.0500000000000007,4
39,50,0.0,MSLCR,0.0299999999999994,4
40,50,0.0,MVNR,0.0,4
40,50,0.0,MVTR,0.0499999999999989,4
40,50,0.0,MSLR,0.0500000000000007,4
40,50,0.0,MVNCR,0.0,4
40,50,0.0,MVTCR,0.0600000000000005,4
40,50,0.0,MSLCR,0.0500000000000007,4
41,50,0.0,MVNR,0.0,4
41,50,0.0,MVTR,0.0500000000000007,4
41,50,0.0,MSLR,0.0299999999999994,4
41,50,0.0,MVNCR,0.0100000000000016,4
41,50,0.0,MVTCR,0.0699999999999985,4
41,50,0.0,MSLCR,0.0299999999999994,4
42,50,0.0,MVNR,0.0099999999999997,4
42,50,0.0,MVTR,0.0999999999999996,4
42,50,0.0,MSLR,0.0600000000000005,4
42,50,0.0,MVNCR,0.0199999999999996,4
42,50,0.0,MVTCR,0.0700000000000003,4
42,50,0.0,MSLCR,0.0300000000000011,4
43,50,0.0,MVNR,0.0200000000000014,4
43,50,0.0,MVTR,0.0099999999999997,4
43,50,0.0,MSLR,0.0499999999999989,4
43,50,0.0,MVNCR,0.0,4
43,50,0.0,MVTCR,0.0500000000000007,4
43,50,0.0,MSLCR,0.0299999999999994,4
44,50,0.0,MVNR,0.0,4
44,50,0.0,MVTR,0.0300000000000011,4
44,50,0.0,MSLR,0.0299999999999994,4
44,50,0.0,MVNCR,0.0,4
44,50,0.0,MVTCR,0.0600000000000005,4
44,50,0.0,MSLCR,0.0299999999999994,4
45,50,0.0,MVNR,0.0199999999999996,4
45,50,0.0,MVTR,0.0299999999999994,4
45,50,0.0,MSLR,0.0600000000000005,4
45,50,0.0,MVNCR,0.0200000000000014,4
45,50,0.0,MVTCR,0.0599999999999987,4
45,50,0.0,MSLCR,0.0299999999999994,4
46,50,0.0,MVNR,0.0,4
46,50,0.0,MVTR,0.0500000000000007,4
46,50,0.0,MSLR,0.0399999999999991,4
46,50,0.0,MVNCR,0.0,4
46,50,0.0,MVTCR,0.0800000000000001,4
46,50,0.0,MSLCR,0.0199999999999996,4
47,50,0.0,MVNR,0.0,4
47,50,0.0,MVTR,0.0199999999999996,4
47,50,0.0,MSLR,0.0500000000000007,4
47,50,0.0,MVNCR,0.0100000000000016,4
47,50,0.0,MVTCR,0.0499999999999989,4
47,50,0.0,MSLCR,0.0299999999999994,4
48,50,0.0,MVNR,0.0,4
48,50,0.0,MVTR,0.0300000000000011,4
48,50,0.0,MSLR,0.0199999999999996,4
48,50,0.0,MVNCR,0.0099999999999997,4
48,50,0.0,MVTCR,0.0500000000000007,4
48,50,0.0,MSLCR,0.0199999999999996,4
49,50,0.0,MVNR,0.0099999999999997,4
49,50,0.0,MVTR,0.0199999999999996,4
49,50,0.0,MSLR,0.0199999999999996,4
49,50,0.0,MVNCR,0.0199999999999996,4
49,50,0.0,MVTCR,0.0399999999999991,4
49,50,0.0,MSLCR,0.0300000000000011,4
50,50,0.0,MVNR,0.0,4
50,50,0.0,MVTR,0.0399999999999991,4
50,50,0.0,MSLR,0.0200000000000014,4
50,50,0.0,MVNCR,0.0,4
50,50,0.0,MVTCR,0.0499999999999989,4
50,50,0.0,MSLCR,0.0400000000000009,4
51,50,0.0,MVNR,0.0,4
51,50,0.0,MVTR,0.04,4
51,50,0.0,MSLR,0.0499999999999998,4
51,50,0.0,MVNCR,0.02,4
51,50,0.0,MVTCR,0.0800000000000001,4
51,50,0.0,MSLCR,0.0600000000000001,4
52,50,0.0,MVNR,0.0099999999999997,4
52,50,0.0,MVTR,0.02,4
52,50,0.0,MSLR,0.0500000000000003,4
52,50,0.0,MVNCR,0.02,4
52,50,0.0,MVTCR,0.0299999999999998,4
52,50,0.0,MSLCR,0.0300000000000002,4
53,50,0.0,MVNR,0.02,4
53,50,0.0,MVTR,0.02,4
53,50,0.0,MSLR,0.0299999999999998,4
53,50,0.0,MVNCR,0.0100000000000002,4
53,50,0.0,MVTCR,0.0299999999999998,4
53,50,0.0,MSLCR,0.0299999999999998,4
54,50,0.0,MVNR,0.02,4
54,50,0.0,MVTR,0.0300000000000002,4
54,50,0.0,MSLR,0.0,4
54,50,0.0,MVNCR,0.0,4
54,50,0.0,MVTCR,0.0500000000000003,4
54,50,0.0,MSLCR,0.02,4
55,50,0.0,MVNR,0.0,4
55,50,0.0,MVTR,0.0299999999999998,4
55,50,0.0,MSLR,0.0499999999999998,4
55,50,0.0,MVNCR,0.0,4
55,50,0.0,MVTCR,0.0600000000000001,4
55,50,0.0,MSLCR,0.0300000000000002,4
56,50,0.0,MVNR,0.0100000000000002,4
56,50,0.0,MVTR,0.0299999999999998,4
56,50,0.0,MSLR,0.0499999999999998,4
56,50,0.0,MVNCR,0.0,4
56,50,0.0,MVTCR,0.0600000000000001,4
56,50,0.0,MSLCR,0.02,4
57,50,0.0,MVNR,0.0,4
57,50,0.0,MVTR,0.04,4
57,50,0.0,MSLR,0.0300000000000002,4
57,50,0.0,MVNCR,0.0,4
57,50,0.0,MVTCR,0.11,4
57,50,0.0,MSLCR,0.04,4
58,50,0.0,MVNR,0.0,4
58,50,0.0,MVTR,0.0299999999999998,4
58,50,0.0,MSLR,0.02,4
58,50,0.0,MVNCR,0.0,4
58,50,0.0,MVTCR,0.04,4
58,50,0.0,MSLCR,0.0,4
59,50,0.0,MVNR,0.0,4
59,50,0.0,MVTR,0.0299999999999998,4
59,50,0.0,MSLR,0.0300000000000002,4
59,50,0.0,MVNCR,0.02,4
59,50,0.0,MVTCR,0.04,4
59,50,0.0,MSLCR,0.02,4
60,50,0.0,MVNR,0.0199999999999996,4
60,50,0.0,MVTR,0.0099999999999997,4
60,50,0.0,MSLR,0.0300000000000002,4
60,50,0.0,MVNCR,0.0100000000000007,4
60,50,0.0,MVTCR,0.0499999999999998,4
60,50,0.0,MSLCR,0.04,4
61,50,0.0,MVNR,0.0,4
61,50,0.0,MVTR,0.0299999999999994,4
61,50,0.0,MSLR,0.0300000000000002,4
61,50,0.0,MVNCR,0.0,4
61,50,0.0,MVTCR,0.0600000000000005,4
61,50,0.0,MSLCR,0.0099999999999997,4
62,50,0.0,MVNR,0.0100000000000007,4
62,50,0.0,MVTR,0.0199999999999996,4
62,50,0.0,MSLR,0.0199999999999996,4
62,50,0.0,MVNCR,0.0,4
62,50,0.0,MVTCR,0.0499999999999998,4
62,50,0.0,MSLCR,0.0099999999999997,4
63,50,0.0,MVNR,0.0200000000000005,4
63,50,0.0,MVTR,0.0099999999999997,4
63,50,0.0,MSLR,0.0,4
63,50,0.0,MVNCR,0.0,4
63,50,0.0,MVTCR,0.04,4
63,50,0.0,MSLCR,0.0199999999999996,4
64,50,0.0,MVNR,0.0199999999999996,4
64,50,0.0,MVTR,0.0100000000000007,4
64,50,0.0,MSLR,0.0,4
64,50,0.0,MVNCR,0.0099999999999997,4
64,50,0.0,MVTCR,0.0300000000000002,4
64,50,0.0,MSLCR,0.0199999999999996,4
65,50,0.0,MVNR,0.0,4
65,50,0.0,MVTR,0.0300000000000002,4
65,50,0.0,MSLR,0.04,4
65,50,0.0,MVNCR,0.0,4
65,50,0.0,MVTCR,0.0499999999999998,4
65,50,0.0,MSLCR,0.0299999999999994,4
66,50,0.0,MVNR,0.0,4
66,50,0.0,MVTR,0.0300000000000002,4
66,50,0.0,MSLR,0.0100000000000007,4
66,50,0.0,MVNCR,0.0200000000000005,4
66,50,0.0,MVTCR,0.0499999999999998,4
66,50,0.0,MSLCR,0.0099999999999997,4
67,50,0.0,MVNR,0.0,4
67,50,0.0,MVTR,0.0100000000000007,4
67,50,0.0,MSLR,0.0299999999999994,4
67,50,0.0,MVNCR,0.0,4
67,50,0.0,MVTCR,0.0199999999999996,4
67,50,0.0,MSLCR,0.0099999999999997,4
68,50,0.0,MVNR,0.0099999999999997,4
68,50,0.0,MVTR,0.0200000000000005,4
68,50,0.0,MSLR,0.0199999999999996,4
68,50,0.0,MVNCR,0.0199999999999996,4
68,50,0.0,MVTCR,0.0099999999999997,4
68,50,0.0,MSLCR,0.0300000000000002,4
69,50,0.0,MVNR,0.0100000000000007,4
69,50,0.0,MVTR,0.0199999999999996,4
69,50,0.0,MSLR,0.0499999999999998,4
69,50,0.0,MVNCR,0.0199999999999996,4
69,50,0.0,MVTCR,0.04,4
69,50,0.0,MSLCR,0.0300000000000002,4
70,50,0.0,MVNR,0.0599999999999996,4
70,50,0.0,MVTR,0.0300000000000002,4
70,50,0.0,MSLR,0.0300000000000002,4
70,50,0.0,MVNCR,0.0200000000000005,4
70,50,0.0,MVTCR,0.0599999999999996,4
70,50,0.0,MSLCR,0.0299999999999994,4
71,50,0.0,MVNR,0.0,4
71,50,0.0,MVTR,0.04,4
71,50,0.0,MSLR,0.0300000000000002,4
71,50,0.0,MVNCR,0.0,4
71,50,0.0,MVTCR,0.04,4
71,50,0.0,MSLCR,0.0300000000000002,4
72,50,0.0,MVNR,0.0,4
72,50,0.0,MVTR,0.0099999999999997,4
72,50,0.0,MSLR,0.0199999999999996,4
72,50,0.0,MVNCR,0.0,4
72,50,0.0,MVTCR,0.0300000000000002,4
72,50,0.0,MSLCR,0.0200000000000005,4
73,50,0.0,MVNR,0.0,4
73,50,0.0,MVTR,0.0300000000000002,4
73,50,0.0,MSLR,0.0200000000000005,4
73,50,0.0,MVNCR,0.0099999999999997,4
73,50,0.0,MVTCR,0.0499999999999998,4
73,50,0.0,MSLCR,0.0199999999999996,4
74,50,0.0,MVNR,0.0099999999999997,4
74,50,0.0,MVTR,0.0200000000000005,4
74,50,0.0,MSLR,0.0300000000000002,4
74,50,0.0,MVNCR,0.0100000000000007,4
74,50,0.0,MVTCR,0.0299999999999994,4
74,50,0.0,MSLCR,0.0199999999999996,4
75,50,0.0,MVNR,0.0,4
75,50,0.0,MVTR,0.0300000000000002,4
75,50,0.0,MSLR,0.0700000000000003,4
75,50,0.0,MVNCR,0.0,4
75,50,0.0,MVTCR,0.0600000000000005,4
75,50,0.0,MSLCR,0.0099999999999997,4
76,50,0.0,MVNR,0.0,4
76,50,0.0,MVTR,0.0299999999999994,4
76,50,0.0,MSLR,0.0199999999999996,4
76,50,0.0,MVNCR,0.0,4
76,50,0.0,MVTCR,0.0800000000000001,4
76,50,0.0,MSLCR,0.0300000000000002,4
77,50,0.0,MVNR,0.0199999999999996,4
77,50,0.0,MVTR,0.0099999999999997,4
77,50,0.0,MSLR,0.0300000000000002,4
77,50,0.0,MVNCR,0.0,4
77,50,0.0,MVTCR,0.0499999999999998,4
77,50,0.0,MSLCR,0.04,4
78,50,0.0,MVNR,0.0200000000000005,4
78,50,0.0,MVTR,0.0199999999999996,4
78,50,0.0,MSLR,0.0099999999999997,4
78,50,0.0,MVNCR,0.0,4
78,50,0.0,MVTCR,0.04,4
78,50,0.0,MSLCR,0.0099999999999997,4
79,50,0.0,MVNR,0.0,4
79,50,0.0,MVTR,0.0299999999999994,4
79,50,0.0,MSLR,0.0600000000000005,4
79,50,0.0,MVNCR,0.0,4
79,50,0.0,MVTCR,0.0700000000000003,4
79,50,0.0,MSLCR,0.0200000000000005,4
80,50,0.0,MVNR,0.0,4
80,50,0.0,MVTR,0.0199999999999996,4
80,50,0.0,MSLR,0.0099999999999997,4
80,50,0.0,MVNCR,0.0,4
80,50,0.0,MVTCR,0.0499999999999998,4
80,50,0.0,MSLCR,0.0,4
81,50,0.0,MVNR,0.0,4
81,50,0.0,MVTR,0.0299999999999994,4
81,50,0.0,MSLR,0.0300000000000002,4
81,50,0.0,MVNCR,0.0099999999999997,4
81,50,0.0,MVTCR,0.0499999999999998,4
81,50,0.0,MSLCR,0.0700000000000003,4
82,50,0.0,MVNR,0.0,4
82,50,0.0,MVTR,0.0200000000000005,4
82,50,0.0,MSLR,0.04,4
82,50,0.0,MVNCR,0.0199999999999996,4
82,50,0.0,MVTCR,0.0600000000000005,4
82,50,0.0,MSLCR,0.0300000000000002,4
83,50,0.0,MVNR,0.0,4
83,50,0.0,MVTR,0.0200000000000005,4
83,50,0.0,MSLR,0.0299999999999994,4
83,50,0.0,MVNCR,0.0,4
83,50,0.0,MVTCR,0.0499999999999998,4
83,50,0.0,MSLCR,0.0199999999999996,4
84,50,0.0,MVNR,0.0199999999999996,4
84,50,0.0,MVTR,0.0300000000000002,4
84,50,0.0,MSLR,0.0300000000000002,4
84,50,0.0,MVNCR,0.0200000000000005,4
84,50,0.0,MVTCR,0.0499999999999998,4
84,50,0.0,MSLCR,0.0099999999999997,4
85,50,0.0,MVNR,0.0,4
85,50,0.0,MVTR,0.0100000000000007,4
85,50,0.0,MSLR,0.0,4
85,50,0.0,MVNCR,0.0,4
85,50,0.0,MVTCR,0.0500000000000007,4
85,50,0.0,MSLCR,0.0199999999999996,4
86,50,0.0,MVNR,0.0,4
86,50,0.0,MVTR,0.04,4
86,50,0.0,MSLR,0.0599999999999996,4
86,50,0.0,MVNCR,0.0199999999999996,4
86,50,0.0,MVTCR,0.0400000000000009,4
86,50,0.0,MSLCR,0.0099999999999997,4
87,50,0.0,MVNR,0.0,4
87,50,0.0,MVTR,0.0400000000000009,4
87,50,0.0,MSLR,0.0299999999999994,4
87,50,0.0,MVNCR,0.0,4
87,50,0.0,MVTCR,0.0600000000000005,4
87,50,0.0,MSLCR,0.0099999999999997,4
88,50,0.0,MVNR,0.0,4
88,50,0.0,MVTR,0.0300000000000011,4
88,50,0.0,MSLR,0.0499999999999989,4
88,50,0.0,MVNCR,0.0,4
88,50,0.0,MVTCR,0.0600000000000005,4
88,50,0.0,MSLCR,0.0299999999999994,4
89,50,0.0,MVNR,0.0,4
89,50,0.0,MVTR,0.0299999999999994,4
89,50,0.0,MSLR,0.0800000000000001,4
89,50,0.0,MVNCR,0.0099999999999997,4
89,50,0.0,MVTCR,0.0500000000000007,4
89,50,0.0,MSLCR,0.0199999999999996,4
90,50,0.0,MVNR,0.0,4
90,50,0.0,MVTR,0.0500000000000007,4
90,50,0.0,MSLR,0.0299999999999994,4
90,50,0.0,MVNCR,0.0199999999999996,4
90,50,0.0,MVTCR,0.0500000000000007,4
90,50,0.0,MSLCR,0.0099999999999997,4
91,50,0.0,MVNR,0.0,4
91,50,0.0,MVTR,0.0300000000000011,4
91,50,0.0,MSLR,0.0299999999999994,4
91,50,0.0,MVNCR,0.0,4
91,50,0.0,MVTCR,0.0500000000000007,4
91,50,0.0,MSLCR,0.0099999999999997,4
92,50,0.0,MVNR,0.0,4
92,50,0.0,MVTR,0.0199999999999996,4
92,50,0.0,MSLR,0.0999999999999996,4
92,50,0.0,MVNCR,0.0,4
92,50,0.0,MVTCR,0.0299999999999994,4
